date,Account_nunique,Coin_nunique,Execution Price_mean,Size Tokens_sum,Size USD_sum,Side_<lambda>,Start Position_mean,Direction_<lambda>,Closed PnL_mean,Closed PnL_sum,Transaction Hash_count,Order ID_nunique,Crossed_sum,Fee_sum,Trade ID_nunique,timestamp,value,classification
2024-04-05,3,6,330.28005890000003,208515.2373,503791.8,"{'SELL': 83, 'BUY': 17}",11906.896289999999,"{'Close Long': 83, 'Open Long': 10, 'Close Short': 7}",107.06484306,10706.484306,100,16,24,103.430138,90,1712295000,79,Extreme Greed
2024-04-06,1,1,3328.08125,20.4808,68223.67,{'SELL': 16},-4.198175,"{'Open Short': 12, 'Close Long': 4}",14.770945874999999,236.33513399999998,16,5,16,23.878277,16,1712381400,75,Extreme Greed
2024-04-07,1,1,3398.0043478260873,14.7128,49988.14,{'SELL': 23},-21.564239130434782,{'Open Short': 23},0.0,0.0,23,2,23,17.495845,23,1712467800,78,Extreme Greed
2024-04-08,2,2,3295.5374166666666,11492.048999999999,211940.64,"{'SELL': 29, 'BUY': 1}",-240.4416,"{'Open Short': 29, 'Close Short': 1}",40.614223333333335,1218.4267,30,7,28,61.790548,30,1712554200,76,Extreme Greed
2024-04-09,1,1,3501.3000000000006,16.2979,57063.840000000004,{'SELL': 3},-78.67283333333334,{'Open Short': 3},0.0,0.0,3,1,3,19.972341,3,1712640600,80,Extreme Greed
2024-04-10,1,1,3433.4707317073166,102.5007,351735.97,"{'BUY': 40, 'SELL': 1}",-51.30644390243902,"{'Close Short': 35, 'Open Long': 5, 'Close Long': 1}",127.01081497560976,5207.443414,41,5,41,123.107562,39,1712727000,78,Extreme Greed
2024-04-11,1,1,3521.2125,21.5697,76400.96,"{'BUY': 14, 'SELL': 2}",6.13406875,"{'Open Long': 14, 'Close Long': 2}",24.35894775,389.743164,16,5,16,26.740329,16,1712813400,76,Extreme Greed
2024-04-12,3,5,555.2924815968992,21920455.0583,442088.59,"{'SELL': 86, 'BUY': 43}",176264.67758759687,"{'Close Long': 86, 'Open Long': 28, 'Close Short': 15}",-4.594153790697676,-592.6458390000001,129,16,66,97.560875,118,1712899800,79,Extreme Greed
2024-04-13,2,6,658.6612459887641,7766240.200999999,486411.25,"{'BUY': 46, 'SELL': 43}",273459.01575955056,"{'Close Long': 39, 'Open Long': 24, 'Close Short': 22, 'Open Short': 4}",74.3983343258427,6621.451755,89,15,52,118.999176,84,1712986200,72,Greed
2024-04-14,2,5,1787.6264255140186,120136.0098,659162.17,"{'SELL': 61, 'BUY': 46}",-519.4308252336449,"{'Close Long': 54, 'Open Long': 26, 'Close Short': 20, 'Open Short': 7}",-337.4206777570094,-36104.012520000004,107,19,72,213.477404,100,1713072600,72,Greed
2024-04-15,2,2,230.87443634146342,262459.9098,291111.19,"{'SELL': 23, 'BUY': 18}",10196.807014634145,"{'Close Long': 22, 'Close Short': 13, 'Open Long': 5, 'Open Short': 1}",92.05094439024391,3774.08872,41,12,5,40.650603999999994,39,1713159000,74,Greed
2024-04-16,2,2,0.8237938510638297,239273.0,181907.17,"{'BUY': 31, 'SELL': 16}",-7531.191489361702,"{'Close Short': 30, 'Close Long': 13, 'Sell': 2, 'Open Short': 1, 'Open Long': 1}",52.504302574468085,2467.702221,47,10,5,18.457685,47,1713245400,65,Greed
2024-04-17,1,1,4.993378571428572,19114.0,97562.99,"{'BUY': 13, 'SELL': 1}",-6896.0142857142855,"{'Close Short': 13, 'Open Short': 1}",174.39059999999998,2441.4683999999997,14,2,7,10.620963,14,1713331800,67,Greed
2024-04-19,1,1,3065.0228571428574,109.9409,337257.92000000004,"{'SELL': 30, 'BUY': 5}",30.44153142857143,"{'Close Long': 27, 'Open Long': 5, 'Open Short': 3}",55.61272748571429,1946.4454620000001,35,6,35,118.04025999999999,34,1713504600,66,Greed
2024-04-20,2,2,285.09828863636363,363824.8279,60733.24,"{'BUY': 20, 'SELL': 2}",143378.1218818182,"{'Buy': 20, 'Open Short': 2}",0.0,0.0,22,7,17,121.289047,22,1713591000,66,Greed
2024-04-22,1,1,3202.222222222222,14.9861,47993.61,{'SELL': 9},-14.874122222222221,{'Open Short': 9},0.0,0.0,9,3,9,16.797764,9,1713763800,73,Greed
2024-04-23,2,2,2616.430871212121,187970.3303,233054.9,"{'BUY': 37, 'SELL': 29}",-6567.492701515152,"{'Open Long': 19, 'Close Long': 17, 'Close Short': 17, 'Open Short': 12, 'Short > Long': 1}",16.962669636363636,1119.536196,66,12,54,71.308476,58,1713850200,71,Greed
2024-04-24,1,1,3230.17,43.8207,141275.24,"{'BUY': 13, 'SELL': 7}",5.252865,"{'Open Long': 13, 'Close Long': 7}",13.95929535,279.185907,20,10,20,49.446315999999996,20,1713936600,72,Greed
2024-04-25,2,2,251.67034283783786,388643.183,120241.01,{'BUY': 74},428248.9423945946,"{'Buy': 68, 'Open Long': 6}",0.0,0.0,74,10,74,160.159512,71,1714023000,72,Greed
2024-04-26,1,1,0.12152,41052.0,4988.290000000001,{'SELL': 3},417213.3333333333,{'Sell': 3},0.0,0.0,3,1,3,1.745898,3,1714109400,70,Greed
2024-04-27,1,1,3258.651851851852,47.3826,154264.47,{'SELL': 27},16.46514074074074,"{'Close Long': 19, 'Open Short': 8}",158.57363477777778,4281.488139,27,3,27,53.99255,26,1714195800,67,Greed
2024-04-28,2,2,451.9867443103448,137073.191,43985.6,{'SELL': 58},269004.65992586204,"{'Sell': 50, 'Open Short': 8}",0.0,0.0,58,6,58,15.394946,55,1714282200,65,Greed
2024-04-29,2,2,2245.884760888889,32635.166100000002,108699.01,"{'BUY': 24, 'SELL': 21}",71777.89178444444,"{'Close Short': 17, 'Sell': 14, 'Open Short': 7, 'Open Long': 7}",11.709640799999999,526.9338359999999,45,6,45,38.04463,43,1714368600,67,Greed
2024-04-30,1,1,3023.15,41.3869,125018.75,{'BUY': 24},29.193695833333333,{'Open Long': 24},0.0,0.0,24,6,24,43.75655,23,1714455000,67,Greed
2024-05-01,1,1,2916.8142857142857,29.825,87025.45,{'BUY': 14},62.32951428571429,{'Open Long': 14},0.0,0.0,14,3,14,30.458908,14,1714541400,54,Neutral
2024-05-03,3,4,1960.4601549999998,42527.4724,282682.64999999997,"{'SELL': 33, 'BUY': 3}",31780.38251111111,"{'Close Long': 17, 'Open Short': 10, 'Sell': 6, 'Close Short': 2, 'Open Long': 1}",147.3893623611111,5306.017045,36,11,34,98.910681,36,1714714200,48,Neutral
2024-05-04,2,2,2089.1695403333333,579928.2829,58998.75,{'SELL': 9},-70772.5864,{'Open Short': 9},0.0,0.0,9,4,9,20.649559,9,1714800600,67,Greed
2024-05-05,2,2,2099.545833333333,15.6288,24068.350000000002,"{'SELL': 5, 'BUY': 1}",-20.3235,"{'Open Short': 5, 'Close Short': 1}",0.15266666666666667,0.916,6,3,5,8.412778,6,1714887000,69,Greed
2024-05-06,1,1,3109.866666666667,66.07939999999999,206016.43,"{'BUY': 8, 'SELL': 1}",-12.474166666666667,"{'Close Short': 4, 'Open Long': 4, 'Open Short': 1}",107.62115333333333,968.59038,9,5,9,72.105746,8,1714973400,71,Greed
2024-05-07,3,4,1715.215231,619867.0196,108717.58,"{'SELL': 12, 'BUY': 6}",-3555.150633333335,"{'Close Short': 5, 'Sell': 5, 'Close Long': 4, 'Open Short': 3, 'Open Long': 1}",49.08542738888889,883.537693,18,7,17,38.039061,17,1715059800,68,Greed
2024-05-08,2,3,2312.7117384615385,239.8835,65973.57,"{'BUY': 12, 'SELL': 1}",19.658276923076922,"{'Open Long': 11, 'Close Short': 1, 'Close Long': 1}",0.12044307692307693,1.56576,13,7,12,23.076826,13,1715146200,64,Greed
2024-05-09,2,2,2667.6832657142854,34670.3984,221966.12,"{'SELL': 19, 'BUY': 9}",13521.614478571428,"{'Close Long': 11, 'Open Long': 9, 'Open Short': 5, 'Sell': 3}",40.985566285714285,1147.595856,28,6,28,77.688132,27,1715232600,55,Greed
2024-05-10,1,1,2946.254545454545,53.3457,156882.0,"{'BUY': 16, 'SELL': 6}",-1.8795545454545455,"{'Open Long': 10, 'Open Short': 6, 'Close Short': 6}",95.53371340909092,2101.741695,22,7,22,54.90869,22,1715319000,66,Greed
2024-05-11,1,1,2922.511111111111,21.6418,63248.95,{'SELL': 9},9.522166666666667,{'Close Long': 9},27.956082444444444,251.604742,9,1,9,22.137125,9,1715405400,53,Neutral
2024-05-12,2,3,1272.34931,34544.4206,55179.56,"{'BUY': 17, 'SELL': 6}",21632.475469565215,"{'Open Long': 17, 'Sell': 6}",0.0,0.0,23,7,23,19.312829,22,1715491800,56,Greed
2024-05-13,2,2,2635.7705885714286,31390.7581,193118.9,"{'SELL': 23, 'BUY': 5}",6088.010335714286,"{'Close Long': 10, 'Open Short': 10, 'Open Long': 5, 'Sell': 3}",76.31620925,2136.853859,28,8,28,67.591599,28,1715578200,57,Greed
2024-05-14,1,1,2912.1304347826085,50.1051,145853.4,{'BUY': 23},7.065369565217392,"{'Open Long': 19, 'Close Short': 4}",50.02275239130436,1150.5233050000002,23,5,23,51.048685,23,1715664600,66,Greed
2024-05-15,1,1,2930.625,80.1172,234922.57,"{'SELL': 25, 'BUY': 11}",5.335538888888888,"{'Close Long': 15, 'Open Short': 10, 'Open Long': 9, 'Close Short': 2}",26.360293944444447,948.970582,36,7,36,82.222887,35,1715751000,64,Greed
2024-05-16,2,2,2656.364285925926,26494.2319,162620.96,"{'BUY': 14, 'SELL': 13}",2751.0223296296294,"{'Open Short': 10, 'Open Long': 9, 'Close Short': 5, 'Sell': 3}",7.94777037037037,214.5898,27,7,27,56.91732,27,1715837400,70,Greed
2024-05-18,1,1,3123.796,40.4257,126303.14,"{'SELL': 18, 'BUY': 7}",1.303244,"{'Close Long': 9, 'Open Short': 9, 'Close Short': 7}",140.89578644000002,3522.3946610000003,25,3,25,44.206092,23,1716010200,73,Greed
2024-05-19,1,1,3079.425,9.7416,29998.09,{'BUY': 8},5.174825,{'Open Long': 8},0.0,0.0,8,1,8,10.499327000000001,8,1716096600,72,Greed
2024-05-20,2,2,2156.14175,640.7617,38124.75,"{'BUY': 7, 'SELL': 3}",157.46863,"{'Open Long': 7, 'Close Long': 3}",-7.4818442,-74.818442,10,3,10,13.343662,10,1716183000,70,Greed
2024-05-21,2,3,14134.35288,17074.50976,1100948.59,"{'SELL': 96, 'BUY': 29}",-2491.2332841599996,"{'Open Short': 82, 'Open Long': 18, 'Close Long': 14, 'Close Short': 11}",58.31518057599999,7289.397571999999,125,36,125,385.331944,116,1716269400,76,Extreme Greed
2024-05-22,1,1,3733.3333333333335,12.0525,44995.29,{'SELL': 6},-96.9475,{'Open Short': 6},0.0,0.0,6,1,6,15.748349000000001,6,1716355800,76,Extreme Greed
2024-05-23,3,7,1108.603136243077,2935200.9914,401850.6,"{'BUY': 189, 'SELL': 136}",-267868.0827043077,"{'Close Short': 127, 'Open Short': 108, 'Open Long': 61, 'Close Long': 28, 'Short > Long': 1}",1.2718379353846154,413.347329,325,201,223,113.43007899999999,273,1716442200,76,Extreme Greed
2024-05-24,1,1,3844.4,13.2158,50811.899999999994,{'SELL': 2},8.50055,{'Close Long': 2},410.974639,821.949278,2,1,2,17.784165,2,1716528600,74,Greed
2024-05-25,2,2,469.7218425,8573.662,29991.129999999997,"{'SELL': 9, 'BUY': 7}",-1522.19405625,"{'Open Short': 9, 'Close Short': 5, 'Open Long': 2}",0.8828774374999999,14.126038999999999,16,10,14,10.246887000000001,16,1716615000,76,Extreme Greed
2024-05-26,2,4,496.56757500000003,5659.602,53976.67,"{'SELL': 14, 'BUY': 2}",-10541.44110625,"{'Open Short': 12, 'Close Long': 2, 'Close Short': 2}",48.66774375,778.6839,16,7,15,18.768190999999998,16,1716701400,75,Extreme Greed
2024-05-27,1,5,33.197340745019915,1411508.5206,151115.72,"{'SELL': 158, 'BUY': 93}",-65844.60769043825,"{'Open Short': 158, 'Close Short': 93}",4.499425776892431,1129.35587,251,145,209,45.832466,212,1716787800,74,Greed
2024-05-29,2,15,4235.211447786585,226315.75152,84268.76,"{'SELL': 97, 'BUY': 67}",1269.3619323170733,"{'Open Short': 85, 'Close Short': 59, 'Close Long': 12, 'Buy': 5, 'Open Long': 3}",1.6938533719512194,277.791953,164,126,134,36.876599,154,1716960600,72,Greed
2024-05-30,1,5,20348.618645714287,565.27578,2838.09,"{'BUY': 5, 'SELL': 2}",-79.30111285714285,"{'Close Short': 5, 'Open Short': 2}",2.9930618571428576,20.951433,7,7,7,0.993326,7,1717047000,73,Greed
2024-05-31,1,3,2.152072923076923,86903.8,3636.14,"{'SELL': 9, 'BUY': 4}",-6686.707692307692,"{'Open Short': 9, 'Close Short': 4}",1.9506246153846154,25.35812,13,11,13,1.272646,12,1717133400,73,Greed
2024-06-01,1,3,1.1308718,499938.0,12834.62,"{'SELL': 16, 'BUY': 9}",-47545.904,"{'Open Short': 16, 'Close Short': 9}",3.66041676,91.510419,25,19,25,4.492106,25,1717219800,72,Greed
2024-06-02,1,2,1.0599227956989248,31288.5,29464.51,"{'SELL': 59, 'BUY': 34}",-4765.8387096774195,"{'Open Short': 59, 'Close Short': 34}",2.074268247311828,192.906947,93,77,43,7.792912,86,1717306200,73,Greed
2024-06-03,1,2,1.3030562857142858,19199.3,21466.86,"{'BUY': 44, 'SELL': 26}",-4759.422857142857,"{'Close Short': 44, 'Open Short': 26}",8.040117257142859,562.808208,70,58,27,5.378086,65,1717392600,73,Greed
2024-06-04,1,4,13394.864554716982,2483.33818,24243.41,"{'SELL': 28, 'BUY': 25}",-317.91698264150943,"{'Open Short': 28, 'Close Short': 25}",0.9851214716981133,52.211438,53,43,37,7.432953,52,1717479000,73,Greed
2024-06-05,1,3,2682.9926944444446,2452.07392,25350.77,"{'SELL': 37, 'BUY': 17}",-253.84012888888887,"{'Open Short': 37, 'Close Short': 17}",1.038064925925926,56.055506,54,48,33,7.1040600000000005,50,1717565400,75,Extreme Greed
2024-06-06,1,5,30.647596965811967,71093.724,137557.76,"{'SELL': 132, 'BUY': 102}",-7051.191252136752,"{'Open Short': 131, 'Close Short': 101, 'Open Long': 1, 'Close Long': 1}",1.1716802863247862,274.173187,234,167,169,37.079424,198,1717651800,78,Extreme Greed
2024-06-07,3,6,1232.3513694545454,272861.1558,1098588.76,"{'SELL': 259, 'BUY': 181}",-5529.765854295454,"{'Open Short': 194, 'Close Short': 113, 'Close Long': 65, 'Open Long': 54, 'Buy': 14}",20.23288049090909,8902.467416,440,197,377,372.962664,348,1717738200,77,Extreme Greed
2024-06-08,2,4,10513.408993103449,2425.2625000000003,97351.88,"{'BUY': 21, 'SELL': 8}",102.60835172413793,"{'Open Long': 21, 'Close Long': 8}",4.453063413793104,129.13883900000002,29,18,29,34.073137,29,1717824600,72,Greed
2024-06-09,2,2,1091.865705882353,479.66769999999997,22410.22,{'BUY': 17},575.0169294117647,"{'Buy': 12, 'Open Long': 5}",0.0,0.0,17,3,17,7.515775,17,1717911000,75,Extreme Greed
2024-06-10,2,3,280.7776811320755,5358.5419,46587.93,"{'SELL': 31, 'BUY': 22}",-706.0936471698113,"{'Open Short': 31, 'Close Short': 18, 'Open Long': 4}",0.589939716981132,31.266804999999998,53,36,42,14.696328000000001,52,1717997400,72,Greed
2024-06-11,3,7,8924.726208861788,14340.01016,373279.92,"{'BUY': 114, 'SELL': 9}",-664.4540700813008,"{'Buy': 61, 'Open Long': 45, 'Close Long': 9, 'Close Short': 8}",35.12708789430894,4320.631811,123,33,123,129.928213,112,1718083800,74,Greed
2024-06-12,2,3,1364.4425952755905,37105.51234,193407.96,"{'SELL': 139, 'BUY': 115}",-5238.130427874016,"{'Open Short': 139, 'Close Short': 78, 'Buy': 37}",-86.16744682283463,-21886.531493,254,148,191,63.921417,219,1718170200,72,Greed
2024-06-13,2,4,180.8725936708861,9103.9073,132577.22,"{'BUY': 76, 'SELL': 3}",-845.4524734177215,"{'Buy': 58, 'Close Short': 17, 'Close Long': 3, 'Open Long': 1}",83.95895082278481,6632.757115,79,5,78,33.39975,74,1718256600,70,Greed
2024-06-14,2,2,1759.0960645161292,11996.0793,139868.66,{'BUY': 31},-3052.7559,"{'Open Long': 16, 'Close Short': 15}",330.9223422258064,10258.592609,31,4,18,38.954076,31,1718343000,74,Greed
2024-06-15,2,2,2138.914496153846,19129.9948,718350.25,"{'SELL': 69, 'BUY': 9}",-3299.4887974358976,"{'Close Long': 38, 'Open Short': 31, 'Open Long': 9}",43.20459417948718,3369.958346,78,10,78,251.422549,75,1718429400,74,Greed
2024-06-16,1,1,4.114990909090909,6131.6,25235.079999999998,{'SELL': 11},-22337.80909090909,{'Open Short': 11},0.0,0.0,11,2,11,8.832277,11,1718515800,71,Greed
2024-06-17,2,2,1595.9607578947368,25157.9899,368380.12,"{'BUY': 32, 'SELL': 6}",-7040.169110526315,"{'Close Short': 22, 'Open Long': 10, 'Close Long': 4, 'Open Short': 2}",278.9342730263158,10599.502375,38,11,38,128.93302500000001,38,1718602200,71,Greed
2024-06-18,2,2,2787.8253600000003,1932.406,263314.79,"{'BUY': 21, 'SELL': 4}",234.11782,"{'Open Long': 21, 'Close Long': 4}",11.3030544,282.57636,25,7,21,67.160258,24,1718688600,74,Greed
2024-06-19,3,5,1563.7263098360656,20115.6935,417071.12,"{'SELL': 58, 'BUY': 3}",1729.6296770491804,"{'Close Long': 31, 'Sell': 23, 'Open Short': 4, 'Open Long': 3}",80.12552367213115,4887.656944,61,7,55,138.851743,61,1718775000,64,Greed
2024-06-20,3,4,374.05558,51788.7982,207990.8,{'SELL': 39},6448.506517948718,"{'Sell': 23, 'Auto-Deleveraging': 8, 'Open Short': 8}",1473.8065647692308,57478.456026,39,12,39,13.46905,39,1718861400,60,Greed
2024-06-21,2,3,877.39821875,7984.0992,176264.49,"{'BUY': 68, 'SELL': 12}",474.84281875,"{'Buy': 48, 'Open Long': 17, 'Open Short': 12, 'Close Short': 3}",9.66947755,773.5582039999999,80,7,80,61.277099,78,1718947800,63,Greed
2024-06-22,2,2,1765.2402375,339.0564,169594.27000000002,"{'SELL': 20, 'BUY': 4}",2101.2170666666666,"{'Sell': 12, 'Close Long': 8, 'Open Long': 4}",31.536523541666668,756.876565,24,5,22,40.533382,24,1719034200,53,Neutral
2024-06-23,1,1,3.09,578.0,1792.12,{'SELL': 5},3779.0,{'Sell': 5},0.0,0.0,5,5,0,0.17921199999999998,5,1719120600,55,Greed
2024-06-24,2,2,2708.8659548387095,410.2027,403002.8,"{'BUY': 25, 'SELL': 6}",688.4350967741935,"{'Open Long': 25, 'Sell': 6}",0.0,0.0,31,11,27,103.551001,30,1719207000,51,Neutral
2024-06-25,1,2,3.248285714285714,31795.2,103099.08,"{'SELL': 38, 'BUY': 11}",-3396.4265306122447,"{'Sell': 21, 'Open Short': 17, 'Close Short': 11}",99.3745531632653,4869.353105,49,4,49,36.084651,47,1719293400,30,Fear
2024-06-26,2,2,1472.1298,426.5723,365190.66000000003,"{'BUY': 41, 'SELL': 31}",1475.9337152777778,"{'Buy': 41, 'Close Long': 21, 'Open Short': 10}",58.30183586111111,4197.732182,72,6,46,127.5543,67,1719379800,46,Neutral
2024-06-27,2,3,1362.6499733333333,3230.1536,130486.95,"{'SELL': 18, 'BUY': 12}",-2151.4904133333334,"{'Open Short': 18, 'Buy': 12}",0.0,0.0,30,7,30,45.556012,29,1719466200,40,Fear
2024-06-29,2,5,767.398007192,1231633.8638,280095.11,"{'SELL': 40, 'BUY': 35}",58536.75339466666,"{'Sell': 39, 'Close Short': 23, 'Buy': 8, 'Open Long': 4, 'Close Long': 1}",82.0043486,6150.326145,75,14,69,460.295231,73,1719639000,30,Fear
2024-06-30,2,4,724.8069907142857,278255.875,30520.69,"{'SELL': 9, 'BUY': 5}",292551.4028,"{'Sell': 9, 'Open Long': 3, 'Buy': 2}",0.0,0.0,14,10,3,17.057669,14,1719725400,47,Neutral
2024-07-01,2,5,1312.7375605675,1227237.4996,362670.14999999997,"{'SELL': 58, 'BUY': 6}",218419.2375734375,"{'Sell': 21, 'Close Long': 20, 'Open Short': 17, 'Buy': 4, 'Open Long': 2}",79.1537391875,5065.839308,64,23,44,425.323025,55,1719811800,53,Neutral
2024-07-02,1,2,3.4119444444444444,11420.300000000001,33347.47,"{'BUY': 13, 'SELL': 5}",-2891.23615,"{'Close Short': 8, 'Sell': 5, 'Buy': 5}",134.514062,2421.253116,18,5,8,11.458730000000001,18,1719898200,51,Neutral
2024-07-03,2,2,2039.0916666666667,256.5812,179600.66,{'BUY': 18},744.9618716666668,"{'Open Long': 7, 'Buy': 7, 'Close Short': 4}",62.132626888888886,1118.387284,18,8,11,62.628682,18,1719984600,50,Neutral
2024-07-04,2,2,2795.886,302.9901,430568.01,{'BUY': 25},297.4258684,"{'Open Long': 22, 'Buy': 3}",0.0,0.0,25,12,18,113.02464499999999,25,1720071000,44,Fear
2024-07-05,2,3,1837.889625,5354.8189999999995,272289.89,{'BUY': 32},1435.01399375,"{'Open Long': 20, 'Buy': 12}",0.0,0.0,32,16,20,95.130717,32,1720157400,29,Fear
2024-07-06,1,3,1.10232597125,983577.0,2490.17,"{'BUY': 17, 'SELL': 7}",306989.29762125,"{'Buy': 17, 'Sell': 7}",4.53634075,108.87217799999999,24,6,23,344.35416,24,1720243800,26,Fear
2024-07-07,1,1,3.9900000000000007,125.0,498.75,{'SELL': 10},2385.08597,{'Sell': 10},6.1428942,61.428942,10,1,0,0.049875,10,1720330200,29,Fear
2024-07-08,1,1,3.19,156.0,497.64,{'BUY': 1},2313.98597,{'Buy': 1},0.0,0.0,1,1,0,0.0156,1,1720416600,28,Fear
2024-07-09,1,1,4.546446666666666,600.0,2736.45,{'SELL': 15},2204.8370366666663,{'Sell': 15},43.265627466666665,648.984412,15,8,3,0.39756800000000003,15,1720503000,27,Fear
2024-07-10,2,3,2410.4582857142855,6773.8043,687900.21,"{'SELL': 46, 'BUY': 10}",-64.06493303571429,"{'Close Long': 33, 'Open Long': 10, 'Open Short': 8, 'Sell': 5}",213.88812333928573,11977.734907,56,7,56,240.76504,54,1720589400,28,Fear
2024-07-11,1,1,3151.1421052631576,53.826499999999996,169887.02,"{'BUY': 10, 'SELL': 9}",14.223484210526316,"{'Open Long': 10, 'Close Long': 9}",98.77958326315789,1876.812082,19,5,19,59.460443,19,1720675800,29,Fear
2024-07-12,2,2,1621.380905263158,6408.3182,89582.97,{'BUY': 19},-2100.932873684211,"{'Open Long': 10, 'Close Short': 9}",74.33235021052631,1412.314654,19,4,19,31.354029,19,1720762200,25,Fear
2024-07-13,2,2,2416.179635294118,119.9226,139189.19,{'SELL': 17},405.4312223529412,"{'Close Long': 13, 'Sell': 4}",171.38928452941175,2913.617837,17,2,17,48.71621,17,1720848600,25,Fear
2024-07-14,1,1,3194.1857142857143,26.2683,84001.13,{'SELL': 7},-9.317742857142857,{'Open Short': 7},0.0,0.0,7,5,7,29.400389,7,1720935000,33,Fear
2024-07-15,2,2,2752.5296153846157,249.8487,198344.85,"{'SELL': 24, 'BUY': 2}",-46.751215384615385,"{'Open Short': 24, 'Close Short': 2}",-0.038461538461538464,-1.0,26,7,26,68.995769,26,1721021400,52,Neutral
2024-07-16,1,1,3446.881818181818,41.7464,144000.57,{'SELL': 22},-95.67333636363637,{'Open Short': 22},0.0,0.0,22,3,22,50.400180999999996,22,1721107800,65,Greed
2024-07-17,3,3,92.99230740740741,148888.4638,626005.53,"{'SELL': 196, 'BUY': 155}",-26382.624798005698,"{'Open Short': 196, 'Close Short': 155}",5.297064037037037,1859.269477,351,181,327,206.601913,285,1721194200,69,Greed
2024-07-18,2,2,2995.8028266666665,2916.6704,649704.85,{'BUY': 60},-718.8119416666667,"{'Close Short': 48, 'Open Long': 12}",63.398071849999994,3803.884311,60,10,60,227.396664,59,1721280600,61,Greed
2024-07-19,2,3,8050.626695652173,800.5319999999999,150269.42,"{'SELL': 22, 'BUY': 1}",-895.4349413043477,"{'Close Long': 12, 'Open Short': 10, 'Open Long': 1}",93.73439626086956,2155.891114,23,9,23,52.594288,22,1721367000,60,Greed
2024-07-20,2,5,124.94923650375941,32883.8745,244362.21,"{'SELL': 225, 'BUY': 41}",-7701.568093984962,"{'Open Short': 225, 'Close Short': 36, 'Open Long': 5}",8.643494609022557,2299.169566,266,146,214,80.758418,226,1721453400,74,Greed
2024-07-21,2,4,27.973419642857145,59706.7453,234307.46,"{'BUY': 239, 'SELL': 209}",-21268.516991964283,"{'Close Short': 236, 'Open Short': 209, 'Open Long': 3}",-6.608743051339286,-2960.716887,448,283,232,64.72334,344,1721539800,74,Greed
2024-07-22,2,3,481.8778051948052,19037.4927,304213.8,"{'BUY': 103, 'SELL': 51}",-17065.60236948052,"{'Close Short': 97, 'Open Short': 43, 'Close Long': 8, 'Open Long': 5, 'Short > Long': 1}",9.851427766233765,1517.119876,154,95,64,97.459536,142,1721626200,70,Greed
2024-07-23,3,3,23.578924594594596,65463.9188,358526.54,"{'SELL': 233, 'BUY': 137}",31888.89354702703,"{'Close Long': 229, 'Close Short': 135, 'Open Short': 4, 'Open Long': 2}",242.9467627189189,89890.302206,370,70,84,59.243126000000004,290,1721712600,71,Greed
2024-07-24,5,27,115.88352861011111,109521.54280475,69207.93,"{'BUY': 54, 'SELL': 36}",13048.44156016389,"{'Buy': 33, 'Spot Dust Conversion': 27, 'Close Short': 18, 'Open Short': 9, 'Open Long': 3}",6.9506831,625.561479,90,38,88,55.067279,61,1721799000,69,Greed
2024-07-25,3,4,2688.136446210769,398195.65057999996,528555.31,"{'BUY': 77, 'SELL': 1}",32956.52669205128,"{'Open Long': 65, 'Close Short': 10, 'Buy': 2, 'Spot Dust Conversion': 1}",11.753054615384617,916.7382600000001,78,15,76,224.185916,73,1721885400,68,Greed
2024-07-26,4,4,826.2452972302632,269229.167597,548587.65,"{'SELL': 109, 'BUY': 43}",315.74097103289455,"{'Open Short': 79, 'Close Short': 32, 'Close Long': 29, 'Open Long': 10, 'Spot Dust Conversion': 1, 'Buy': 1}",18.200744164473683,2766.513113,152,64,145,206.567015,137,1721971800,68,Greed
2024-07-27,2,3,2922.802513681579,2091.77823,905199.75,"{'SELL': 48, 'BUY': 9}",-132.1717784210526,"{'Close Long': 42, 'Open Long': 9, 'Open Short': 5, 'Spot Dust Conversion': 1}",112.2916430877193,6400.623656,57,10,57,316.819894,55,1722058200,72,Greed
2024-07-28,2,2,607.7397125,4913.6029,43254.68,"{'BUY': 15, 'SELL': 1}",-1693.4746125,"{'Close Short': 12, 'Open Long': 3, 'Open Short': 1}",36.706189375,587.29903,16,5,16,15.139122,16,1722144600,71,Greed
2024-07-29,2,2,48349.08078974359,5057.07922,327199.14,"{'SELL': 21, 'BUY': 18}",-712.0488197435898,"{'Open Long': 15, 'Close Long': 13, 'Open Short': 8, 'Close Short': 3}",8.482165487179486,330.80445399999996,39,9,39,114.519684,38,1722231000,74,Greed
2024-07-30,1,1,3295.4833333333336,10.9261,36006.47,{'BUY': 6},49.64471666666666,{'Open Long': 6},0.0,0.0,6,1,6,12.602264,6,1722317400,67,Greed
2024-07-31,2,4,256.78039232558143,44585.1777,84506.54,"{'SELL': 26, 'BUY': 17}",-8173.890776744187,"{'Open Short': 26, 'Close Short': 14, 'Open Long': 3}",17.806764744186047,765.690884,43,21,43,29.577267000000003,41,1722403800,61,Greed
2024-08-01,4,6,18740.473002526316,292827.2818435,227774.53,"{'BUY': 47, 'SELL': 10}",166376.4956409386,"{'Open Long': 41, 'Close Long': 6, 'Buy': 5, 'Open Short': 3, 'Spot Dust Conversion': 1, 'Close Short': 1}",2.9312283684210527,167.080017,57,27,52,108.095036,56,1722490200,52,Neutral
